,ts_code,name,industry
1970,300498.SZ,温氏股份,农业综合
1971,300499.SZ,高澜股份,专用机械
1972,300500.SZ,启迪设计,建筑工程
1973,300501.SZ,海顺新材,广告包装
1974,300502.SZ,新易盛,通信设备
1975,300503.SZ,昊志机电,机床制造
1976,300504.SZ,天邑股份,通信设备
1977,300505.SZ,川金诺,农药化肥
1978,300506.SZ,名家汇,建筑工程
1979,300507.SZ,苏奥传感,汽车配件
1980,300508.SZ,维宏股份,软件服务
1981,300509.SZ,新美星,专用机械
1982,300510.SZ,金冠股份,电气设备
1983,300511.SZ,雪榕生物,种植业
1984,300512.SZ,中亚股份,专用机械
1985,300513.SZ,恒实科技,软件服务
1986,300514.SZ,友讯达,电器仪表
1987,300515.SZ,三德科技,电器仪表
1988,300516.SZ,久之洋,电器仪表
1989,300517.SZ,海波重科,建筑工程
1990,300518.SZ,盛讯达,互联网
1991,300519.SZ,新光药业,中成药
1992,300520.SZ,科大国创,软件服务
1993,300521.SZ,爱司凯,专用机械
1994,300522.SZ,世名科技,染料涂料
1995,300523.SZ,辰安科技,软件服务
1996,300525.SZ,博思软件,软件服务
1997,300527.SZ,中船应急,专用机械
1998,300528.SZ,幸福蓝海,影视音像
1999,300529.SZ,健帆生物,医疗保健
2000,300530.SZ,领湃科技,电气设备
2001,300531.SZ,优博讯,通信设备
2002,300532.SZ,今天国际,软件服务
2003,300533.SZ,冰川网络,互联网
2004,300534.SZ,陇神戎发,中成药
2005,300535.SZ,达威股份,化工原料
2006,300536.SZ,农尚环境,建筑工程
2007,300537.SZ,广信材料,染料涂料
2008,300538.SZ,同益股份,塑料
2009,300539.SZ,横河精密,塑料
2010,300540.SZ,蜀道装备,专用机械
2011,300541.SZ,先进数通,软件服务
2012,300542.SZ,新晨科技,软件服务
2013,300543.SZ,朗科智能,元器件
2014,300545.SZ,联得装备,专用机械
2015,300546.SZ,雄帝科技,IT设备
2016,300547.SZ,川环科技,汽车配件
2017,300548.SZ,博创科技,通信设备
2018,300549.SZ,优德精密,专用机械
2019,300550.SZ,和仁科技,软件服务
2020,300551.SZ,古鳌科技,软件服务
2021,300552.SZ,万集科技,IT设备
2022,300553.SZ,集智股份,电器仪表
2023,300554.SZ,三超新材,矿物制品
2024,300555.SZ,ST路通,通信设备
2025,300556.SZ,丝路视觉,软件服务
2026,300557.SZ,理工光科,电器仪表
2027,300558.SZ,贝达药业,化学制药
2028,300559.SZ,佳发教育,软件服务
2029,300560.SZ,中富通,通信设备
2030,300561.SZ,汇金科技,软件服务
2031,300562.SZ,乐心医疗,医疗保健
2032,300563.SZ,神宇股份,通信设备
2033,300564.SZ,筑博设计,建筑工程
2034,300565.SZ,科信技术,通信设备
2035,300566.SZ,激智科技,元器件
2036,300567.SZ,精测电子,电器仪表
2037,300568.SZ,星源材质,化工原料
2038,300569.SZ,天能重工,电气设备
2039,300570.SZ,太辰光,通信设备
2040,300571.SZ,平治信息,互联网
2041,300572.SZ,安车检测,电器仪表
2042,300573.SZ,兴齐眼药,化学制药
2043,300575.SZ,中旗股份,农药化肥
2044,300576.SZ,容大感光,染料涂料
2045,300577.SZ,开润股份,纺织
2046,300578.SZ,会畅通讯,通信设备
2047,300579.SZ,数字认证,软件服务
2048,300580.SZ,贝斯特,汽车配件
2049,300581.SZ,晨曦航空,航空
2050,300582.SZ,英飞特,元器件
2051,300583.SZ,赛托生物,化学制药
2052,300584.SZ,海辰药业,化学制药
2053,300585.SZ,奥联电子,汽车配件
2054,300586.SZ,美联新材,化工原料
2055,300587.SZ,天铁股份,橡胶
2056,300588.SZ,熙菱信息,软件服务
2057,300589.SZ,江龙船艇,船舶
2058,300590.SZ,移为通信,通信设备
2059,300591.SZ,万里马,服饰
2060,300592.SZ,华凯易佰,互联网
2061,300593.SZ,新雷能,电气设备
2062,300594.SZ,朗进科技,运输设备
2063,300595.SZ,欧普康视,医疗保健
2064,300596.SZ,利安隆,化工原料
2065,300597.SZ,吉大通信,通信设备
2066,300598.SZ,诚迈科技,软件服务
2067,300599.SZ,雄塑科技,塑料
2068,300600.SZ,国瑞科技,船舶
2069,300601.SZ,康泰生物,生物制药
2070,300602.SZ,飞荣达,元器件
2071,300603.SZ,立昂技术,通信设备
2072,300604.SZ,长川科技,半导体
2073,300605.SZ,恒锋信息,软件服务
2074,300606.SZ,金太阳,机械基件
2075,300607.SZ,拓斯达,专用机械
2076,300608.SZ,思特奇,软件服务
2077,300609.SZ,汇纳科技,软件服务
2078,300610.SZ,晨化股份,化工原料
2079,300611.SZ,美力科技,汽车配件
2080,300612.SZ,宣亚国际,广告包装
2081,300613.SZ,富瀚微,半导体
2082,300614.SZ,百川畅银,环境保护
2083,300615.SZ,欣天科技,通信设备
2084,300616.SZ,尚品宅配,家居用品
2085,300617.SZ,安靠智电,电气设备
2086,300618.SZ,寒锐钴业,小金属
2087,300619.SZ,金银河,专用机械
2088,300620.SZ,光库科技,通信设备
2089,300621.SZ,维业股份,装修装饰
2090,300622.SZ,博士眼镜,其他商业
2091,300623.SZ,捷捷微电,半导体
2092,300624.SZ,万兴科技,软件服务
2093,300625.SZ,三雄极光,家用电器
2094,300626.SZ,华瑞股份,电气设备
2095,300627.SZ,华测导航,通信设备
2096,300628.SZ,亿联网络,通信设备
2097,300629.SZ,新劲刚,元器件
2098,300630.SZ,普利制药,化学制药
2099,300631.SZ,久吾高科,水务
2100,300632.SZ,光莆股份,半导体
2101,300633.SZ,开立医疗,医疗保健
2102,300634.SZ,彩讯股份,软件服务
2103,300635.SZ,中达安,建筑工程
2104,300636.SZ,同和药业,化学制药
2105,300637.SZ,扬帆新材,化工原料
2106,300638.SZ,广和通,通信设备
2107,300639.SZ,凯普生物,医疗保健
2108,300640.SZ,德艺文创,家居用品
2109,300641.SZ,正丹股份,化工原料
2110,300642.SZ,透景生命,医疗保健
2111,300643.SZ,万通智控,汽车配件
2112,300644.SZ,南京聚隆,塑料
2113,300645.SZ,正元智慧,软件服务
2114,300647.SZ,超频三,元器件
2115,300648.SZ,星云股份,电气设备
2116,300649.SZ,杭州园林,建筑工程
2117,300650.SZ,太龙股份,元器件
2118,300651.SZ,金陵体育,文教休闲
2119,300652.SZ,雷迪克,汽车配件
2120,300653.SZ,正海生物,医疗保健
2121,300654.SZ,世纪天鸿,出版业
2122,300655.SZ,晶瑞电材,半导体
2123,300656.SZ,民德电子,IT设备
2124,300657.SZ,弘信电子,元器件
2125,300658.SZ,延江股份,纺织
2126,300659.SZ,中孚信息,软件服务
2127,300660.SZ,江苏雷利,电气设备
2128,300661.SZ,圣邦股份,半导体
2129,300662.SZ,科锐国际,文教休闲
2130,300663.SZ,科蓝软件,软件服务
2131,300664.SZ,鹏鹞环保,环境保护
2132,300665.SZ,飞鹿股份,染料涂料
2133,300666.SZ,江丰电子,半导体
2134,300667.SZ,必创科技,电器仪表
2135,300668.SZ,杰恩设计,装修装饰
2136,300669.SZ,沪宁股份,运输设备
2137,300670.SZ,大烨智能,电气设备
2138,300671.SZ,富满微,半导体
2139,300672.SZ,国科微,半导体
2140,300673.SZ,佩蒂股份,饲料
2141,300674.SZ,宇信科技,软件服务
2142,300675.SZ,建科院,建筑工程
2143,300676.SZ,华大基因,医疗保健
2144,300677.SZ,英科医疗,医疗保健
2145,300678.SZ,中科信息,软件服务
2146,300679.SZ,电连技术,元器件
2147,300680.SZ,隆盛科技,汽车配件
2148,300681.SZ,英搏尔,汽车配件
2149,300682.SZ,朗新科技,软件服务
2150,300683.SZ,海特生物,生物制药
2151,300684.SZ,中石科技,元器件
2152,300685.SZ,艾德生物,医疗保健
2153,300686.SZ,智动力,元器件
2154,300687.SZ,赛意信息,软件服务
2155,300688.SZ,创业黑马,文教休闲
2156,300689.SZ,澄天伟业,通信设备
2157,300690.SZ,双一科技,电气设备
2158,300691.SZ,联合光电,元器件
2159,300692.SZ,中环环保,环境保护
2160,300693.SZ,盛弘股份,电气设备
2161,300694.SZ,蠡湖股份,汽车配件
2162,300695.SZ,兆丰股份,汽车配件
2163,300696.SZ,爱乐达,航空
2164,300697.SZ,电工合金,铜
2165,300698.SZ,万马科技,通信设备
2166,300699.SZ,光威复材,化纤
2167,300700.SZ,岱勒新材,矿物制品
2168,300701.SZ,森霸传感,元器件
2169,300702.SZ,天宇股份,化学制药
2170,300703.SZ,创源股份,文教休闲
2171,300705.SZ,九典制药,化学制药
2172,300706.SZ,阿石创,元器件
2173,300707.SZ,威唐工业,专用机械
2174,300708.SZ,聚灿光电,半导体
2175,300709.SZ,精研科技,元器件
2176,300710.SZ,万隆光电,通信设备
2177,300711.SZ,广哈通信,通信设备
2178,300712.SZ,永福股份,建筑工程
2179,300713.SZ,英可瑞,电气设备
2180,300715.SZ,凯伦股份,其他建材
2181,300716.SZ,泉为科技,塑料
2182,300717.SZ,华信新材,塑料
2183,300718.SZ,长盛轴承,机械基件
2184,300719.SZ,安达维尔,航空
2185,300720.SZ,海川智能,电器仪表
2186,300721.SZ,怡达股份,化工原料
2187,300722.SZ,新余国科,航空
2188,300723.SZ,一品红,化学制药
2189,300724.SZ,捷佳伟创,专用机械
2190,300725.SZ,药石科技,化学制药
2191,300726.SZ,宏达电子,元器件
2192,300727.SZ,润禾材料,化工原料
2193,300729.SZ,乐歌股份,家居用品
2194,300730.SZ,科创信息,软件服务
2195,300731.SZ,科创新源,橡胶
2196,300732.SZ,设研院,建筑工程
2197,300733.SZ,西菱动力,汽车配件
2198,300735.SZ,光弘科技,元器件
2199,300736.SZ,百邦科技,通信设备
2200,300737.SZ,科顺股份,其他建材
2201,300738.SZ,奥飞数据,软件服务
2202,300739.SZ,明阳电路,元器件
2203,300740.SZ,水羊股份,日用化工
2204,300741.SZ,华宝股份,食品
2205,300742.SZ,*ST越博,汽车配件
2206,300743.SZ,天地数码,IT设备
2207,300745.SZ,欣锐科技,汽车配件
2208,300746.SZ,汉嘉设计,建筑工程
2209,300747.SZ,锐科激光,专用机械
2210,300748.SZ,金力永磁,矿物制品
2211,300749.SZ,顶固集创,家居用品
2212,300750.SZ,宁德时代,电气设备
2213,300751.SZ,迈为股份,专用机械
2214,300752.SZ,隆利科技,元器件
2215,300753.SZ,爱朋医疗,医疗保健
2216,300755.SZ,华致酒行,其他商业
2217,300756.SZ,金马游乐,旅游服务
2218,300757.SZ,罗博特科,专用机械
2219,300758.SZ,七彩化学,染料涂料
2220,300759.SZ,康龙化成,化学制药
2221,300760.SZ,迈瑞医疗,医疗保健
2222,300761.SZ,立华股份,农业综合
2223,300762.SZ,上海瀚讯,通信设备
2224,300763.SZ,锦浪科技,电气设备
2225,300765.SZ,新诺威,食品
2226,300766.SZ,每日互动,互联网
2227,300767.SZ,震安科技,橡胶
2228,300768.SZ,迪普科技,软件服务
2229,300769.SZ,德方纳米,化工原料
2230,300770.SZ,新媒股份,影视音像
2231,300771.SZ,智莱科技,IT设备
2232,300772.SZ,运达股份,电气设备
2233,300773.SZ,拉卡拉,软件服务
2234,300774.SZ,倍杰特,环境保护
2235,300775.SZ,三角防务,航空
2236,300776.SZ,帝尔激光,专用机械
2237,300777.SZ,中简科技,化纤
2238,300778.SZ,新城市,建筑工程
2239,300779.SZ,惠城环保,环境保护
2240,300780.SZ,德恩精工,机械基件
2241,300781.SZ,因赛集团,广告包装
2242,300782.SZ,卓胜微,半导体
2243,300783.SZ,三只松鼠,食品
2244,300785.SZ,值得买,互联网
2245,300786.SZ,国林科技,环境保护
2246,300787.SZ,海能实业,元器件
2247,300788.SZ,中信出版,出版业
2248,300789.SZ,唐源电气,软件服务
2249,300790.SZ,宇瞳光学,元器件
2250,300791.SZ,仙乐健康,医疗保健
2251,300792.SZ,壹网壹创,互联网
2252,300793.SZ,佳禾智能,IT设备
2253,300795.SZ,米奥会展,文教休闲
2254,300796.SZ,贝斯美,农药化肥
2255,300797.SZ,钢研纳克,电器仪表
2256,300798.SZ,锦鸡股份,染料涂料
2257,300799.SZ,*ST左江,软件服务
2258,300800.SZ,力合科技,环境保护
2259,300801.SZ,泰和科技,化工原料
2260,300802.SZ,矩子科技,专用机械
2261,300803.SZ,指南针,软件服务
2262,300804.SZ,广康生化,农药化肥
2263,300805.SZ,电声股份,广告包装
2264,300806.SZ,斯迪克,塑料
2265,300807.SZ,天迈科技,软件服务
2266,300808.SZ,久量股份,家用电器
2267,300809.SZ,华辰装备,机床制造
2268,300810.SZ,中科海讯,船舶
2269,300811.SZ,铂科新材,矿物制品
2270,300812.SZ,易天股份,专用机械
2271,300813.SZ,泰林生物,医疗保健
2272,300814.SZ,中富电路,元器件
2273,300815.SZ,玉禾田,环境保护
2274,300816.SZ,艾可蓝,环境保护
2275,300817.SZ,双飞股份,机械基件
2276,300818.SZ,耐普矿机,专用机械
2277,300819.SZ,聚杰微纤,纺织
2278,300820.SZ,英杰电气,电气设备
2279,300821.SZ,东岳硅材,化工原料
2280,300822.SZ,贝仕达克,元器件
2281,300823.SZ,建科机械,专用机械
2282,300824.SZ,北鼎股份,家用电器
2283,300825.SZ,阿尔特,汽车服务
2284,300826.SZ,测绘股份,建筑工程
2285,300827.SZ,上能电气,电气设备
2286,300828.SZ,锐新科技,机械基件
2287,300829.SZ,金丹科技,食品
2288,300830.SZ,金现代,软件服务
2289,300831.SZ,派瑞股份,半导体
2290,300832.SZ,新产业,医疗保健
2291,300833.SZ,浩洋股份,专用机械
2292,300834.SZ,星辉环材,化工原料
2293,300835.SZ,龙磁科技,矿物制品
2294,300836.SZ,佰奥智能,专用机械
2295,300837.SZ,浙矿股份,专用机械
2296,300838.SZ,浙江力诺,机械基件
2297,300839.SZ,博汇股份,石油加工
2298,300840.SZ,酷特智能,服饰
2299,300841.SZ,康华生物,生物制药
2300,300842.SZ,帝科股份,电气设备
2301,300843.SZ,胜蓝股份,元器件
2302,300844.SZ,山水比德,建筑工程
2303,300845.SZ,捷安高科,软件服务
2304,300846.SZ,首都在线,软件服务
2305,300847.SZ,中船汉光,化工原料
2306,300848.SZ,美瑞新材,化工原料
2307,300849.SZ,锦盛新材,塑料
2308,300850.SZ,新强联,机械基件
2309,300851.SZ,交大思诺,运输设备
2310,300852.SZ,四会富仕,元器件
2311,300853.SZ,申昊科技,专用机械
2312,300854.SZ,中兰环保,环境保护
2313,300855.SZ,图南股份,小金属
2314,300856.SZ,科思股份,日用化工
2315,300857.SZ,协创数据,IT设备
2316,300858.SZ,科拓生物,食品
2317,300859.SZ,*ST西域,旅游服务
2318,300860.SZ,锋尚文化,文教休闲
2319,300861.SZ,美畅股份,矿物制品
2320,300862.SZ,蓝盾光电,电器仪表
2321,300863.SZ,卡倍亿,汽车配件
2322,300864.SZ,南大环境,环境保护
2323,300865.SZ,大宏立,专用机械
2324,300866.SZ,安克创新,元器件
2325,300867.SZ,圣元环保,环境保护
2326,300868.SZ,杰美特,元器件
2327,300869.SZ,康泰医学,医疗保健
2328,300870.SZ,欧陆通,电气设备
2329,300871.SZ,回盛生物,农业综合
2330,300872.SZ,天阳科技,软件服务
2331,300873.SZ,海晨股份,仓储物流
2332,300875.SZ,捷强装备,专用机械
2333,300876.SZ,蒙泰高新,化纤
2334,300877.SZ,金春股份,纺织
2335,300878.SZ,维康药业,中成药
2336,300879.SZ,大叶股份,农用机械
2337,300880.SZ,迦南智能,电器仪表
2338,300881.SZ,盛德鑫泰,钢加工
2339,300882.SZ,万胜智能,电器仪表
2340,300883.SZ,龙利得,造纸
2341,300884.SZ,狄耐克,IT设备
2342,300885.SZ,海昌新材,机械基件
2343,300886.SZ,华业香料,化工原料
2344,300887.SZ,谱尼测试,电器仪表
2345,300888.SZ,稳健医疗,医疗保健
2346,300889.SZ,爱克股份,电气设备
2347,300890.SZ,翔丰华,电气设备
2348,300891.SZ,惠云钛业,化工原料
2349,300892.SZ,品渥食品,乳制品
2350,300893.SZ,松原股份,汽车配件
2351,300894.SZ,火星人,家用电器
2352,300895.SZ,铜牛信息,软件服务
2353,300896.SZ,爱美客,医疗保健
2354,300897.SZ,山科智能,电器仪表
2355,300898.SZ,熊猫乳品,乳制品
2356,300899.SZ,上海凯鑫,环境保护
2357,300900.SZ,广联航空,航空
2358,300901.SZ,中胤时尚,服饰
2359,300902.SZ,国安达,专用机械
2360,300903.SZ,科翔股份,元器件
2361,300904.SZ,威力传动,电气设备
2362,300905.SZ,宝丽迪,染料涂料
2363,300906.SZ,日月明,电器仪表
2364,300907.SZ,康平科技,电气设备
2365,300908.SZ,仲景食品,食品
2366,300909.SZ,汇创达,元器件
2367,300910.SZ,瑞丰新材,化工原料
2368,300911.SZ,亿田智能,家用电器
2369,300912.SZ,凯龙高科,环境保护
2370,300913.SZ,兆龙互连,通信设备
2371,300915.SZ,海融科技,乳制品
2372,300916.SZ,朗特智能,元器件
2373,300917.SZ,特发服务,房产服务
2374,300918.SZ,南山智尚,纺织
2375,300919.SZ,中伟股份,电气设备
2376,300920.SZ,润阳科技,塑料
2377,300921.SZ,南凌科技,互联网
2378,300922.SZ,天秦装备,专用机械
2379,300923.SZ,研奥股份,运输设备
2380,300925.SZ,法本信息,软件服务
2381,300926.SZ,博俊科技,汽车配件
2382,300927.SZ,江天化学,化工原料
2383,300928.SZ,华安鑫创,汽车配件
2384,300929.SZ,华骐环保,环境保护
2385,300930.SZ,屹通新材,小金属
2386,300931.SZ,通用电梯,运输设备
2387,300932.SZ,三友联众,电气设备
2388,300933.SZ,中辰股份,电气设备
2389,300935.SZ,盈建科,软件服务
2390,300936.SZ,中英科技,元器件
2391,300937.SZ,药易购,医药商业
2392,300938.SZ,信测标准,电器仪表
2393,300939.SZ,秋田微,元器件
2394,300940.SZ,南极光,元器件
2395,300941.SZ,创识科技,IT设备
2396,300942.SZ,易瑞生物,医疗保健
2397,300943.SZ,春晖智控,机械基件
2398,300945.SZ,曼卡龙,服饰
2399,300946.SZ,恒而达,机械基件
2400,300947.SZ,德必集团,房产服务
2401,300948.SZ,冠中生态,环境保护
2402,300949.SZ,奥雅股份,建筑工程
2403,300950.SZ,德固特,专用机械
2404,300951.SZ,博硕科技,元器件
2405,300952.SZ,恒辉安防,纺织
2406,300953.SZ,震裕科技,电气设备
2407,300955.SZ,嘉亨家化,日用化工
2408,300956.SZ,英力股份,元器件
2409,300957.SZ,贝泰妮,日用化工
2410,300958.SZ,建工修复,环境保护
2411,300959.SZ,线上线下,电信运营
2412,300960.SZ,通业科技,运输设备
2413,300961.SZ,深水海纳,环境保护
2414,300962.SZ,中金辐照,医疗保健
2415,300963.SZ,中洲特材,小金属
2416,300964.SZ,本川智能,元器件
2417,300965.SZ,恒宇信通,航空
2418,300966.SZ,共同药业,化学制药
2419,300967.SZ,晓鸣股份,农业综合
2420,300968.SZ,格林精密,元器件
2421,300969.SZ,恒帅股份,汽车配件
2422,300970.SZ,华绿生物,种植业
2423,300971.SZ,博亚精工,机械基件
2424,300972.SZ,万辰生物,种植业
2425,300973.SZ,立高食品,食品
2426,300975.SZ,商络电子,元器件
2427,300976.SZ,达瑞电子,元器件
2428,300977.SZ,深圳瑞捷,建筑工程
2429,300978.SZ,东箭科技,汽车配件
2430,300979.SZ,华利集团,服饰
2431,300980.SZ,祥源新材,塑料
2432,300981.SZ,中红医疗,医疗保健
2433,300982.SZ,苏文电能,建筑工程
2434,300983.SZ,尤安设计,建筑工程
2435,300984.SZ,金沃股份,机械基件
2436,300985.SZ,致远新能,汽车配件
2437,300986.SZ,志特新材,其他建材
2438,300987.SZ,川网传媒,互联网
2439,300988.SZ,津荣天宇,机械基件
2440,300989.SZ,蕾奥规划,建筑工程
2441,300990.SZ,同飞股份,专用机械
2442,300991.SZ,创益通,元器件
