date,asset,weight
20230908,000544.XSHE,0
20230908,000545.XSHE,8.73E-05
20230908,000546.XSHE,8.15E-05
20230908,000547.XSHE,0.000468241
20230908,000548.XSHE,0
20230908,000550.XSHE,0.000119913
20230908,000551.XSHE,0
20230908,000552.XSHE,2.88E-05
20230908,000553.XSHE,0.000188501
20230908,000554.XSHE,0
20230908,000555.XSHE,0.000115516
20230908,000557.XSHE,0
20230908,000558.XSHE,0.000235891
20230908,000559.XSHE,0.000766083
20230908,000560.XSHE,0.000168538
20230908,000561.XSHE,0.000431023
20230908,000563.XSHE,0.000464597
20230908,000564.XSHE,0
20230908,000565.XSHE,0.000505323
20230908,000566.XSHE,0
20230908,000567.XSHE,0.000382554
20230908,000568.XSHE,7.15E-05
20230908,000570.XSHE,0.000231843
20230908,000571.XSHE,0
20230908,000572.XSHE,0.000324207
20230908,000573.XSHE,0
20230908,000576.XSHE,0
20230908,000581.XSHE,0.000619626
20230908,000582.XSHE,0
20230908,000584.XSHE,0.000178729
20230908,000586.XSHE,0
20230908,000589.XSHE,0
20230908,000590.XSHE,0.000107407
20230908,000591.XSHE,0.000122225
20230908,000592.XSHE,0
20230908,000593.XSHE,0
20230908,000595.XSHE,0
20230908,000596.XSHE,4.95E-05
20230908,000597.XSHE,0.000390062
20230908,000598.XSHE,0
20230908,000599.XSHE,0
20230908,000600.XSHE,0.000751545
20230908,000601.XSHE,0
20230908,000603.XSHE,0
20230908,000605.XSHE,0.000277028
20230908,000607.XSHE,2.74E-05
20230908,000608.XSHE,0
20230908,000609.XSHE,0
20230908,000610.XSHE,0.000511546
20230908,000612.XSHE,0
20230908,000615.XSHE,0
20230908,000617.XSHE,4.68E-05
20230908,000619.XSHE,1.87E-05
20230908,000620.XSHE,0.000485182
20230908,000622.XSHE,0.000213949
20230908,000623.XSHE,0
20230908,000625.XSHE,0.00032714
20230908,000626.XSHE,0.000442046
20230908,000627.XSHE,0.000193543
20230908,000628.XSHE,0.000646455
20230908,000629.XSHE,0.000389111
20230908,000630.XSHE,0
20230908,000631.XSHE,0
20230908,000632.XSHE,0
20230908,000633.XSHE,0.00019326
20230908,000635.XSHE,0.000734059
20230908,000636.XSHE,0.000129122
20230908,000637.XSHE,0.000710181
20230908,000638.XSHE,0.000497793
20230908,000639.XSHE,0.000661768
20230908,000650.XSHE,0
20230908,000651.XSHE,0.000500846
20230908,000652.XSHE,0.000571453
20230908,000655.XSHE,0.000127113
20230908,000656.XSHE,0
20230908,000657.XSHE,0
20230908,000659.XSHE,0
20230908,000661.XSHE,0
20230908,000663.XSHE,0.000246077
20230908,000665.XSHE,0.000177411
20230908,000666.XSHE,0
20230908,000668.XSHE,0
20230908,000669.XSHE,0.000305548
20230908,000670.XSHE,0
20230908,000672.XSHE,0
20230908,000676.XSHE,0.00093759
20230908,000677.XSHE,0
20230908,000678.XSHE,0
20230908,000679.XSHE,0
20230908,000680.XSHE,0
20230908,000681.XSHE,0
20230908,000682.XSHE,0.000686437
20230908,000683.XSHE,0.000204286
20230908,000685.XSHE,0
20230908,000686.XSHE,0.000436785
20230908,000688.XSHE,0
20230908,000690.XSHE,0
20230908,000691.XSHE,0
20230908,000692.XSHE,0
20230908,000695.XSHE,0
20230908,000697.XSHE,0.000938769
20230908,000698.XSHE,0.000565893
20230908,000700.XSHE,0
20230908,000701.XSHE,0
20230908,000702.XSHE,0
20230908,000703.XSHE,0
20230908,000705.XSHE,0
20230908,000707.XSHE,5.61E-05
20230908,000708.XSHE,0.000277203
20230908,000709.XSHE,0
20230908,000710.XSHE,0.000807271
20230908,000711.XSHE,0.00021576
20230908,000712.XSHE,0.000501604
20230908,000713.XSHE,0
20230908,000715.XSHE,0.000365223
20230908,000716.XSHE,0
20230908,000717.XSHE,0.000199368
20230908,000718.XSHE,0.000102162
20230908,000719.XSHE,0
20230908,000720.XSHE,0
20230908,000721.XSHE,0.000814499
20230908,000722.XSHE,0.000683355
20230908,000723.XSHE,0
20230908,000725.XSHE,0
20230908,000726.XSHE,0
20230908,000727.XSHE,0
20230908,000728.XSHE,0
20230908,000729.XSHE,0.000239274
20230908,000731.XSHE,0.000633998
20230908,000733.XSHE,0.00011977
20230908,000735.XSHE,0
20230908,000736.XSHE,0.00059666
20230908,000737.XSHE,0
20230908,000738.XSHE,0.000215764
20230908,000739.XSHE,0.000213242
20230908,000750.XSHE,0
20230908,000751.XSHE,2.84E-05
20230908,000752.XSHE,0
20230908,000753.XSHE,0
20230908,000755.XSHE,0
20230908,000756.XSHE,0.00022231
20230908,000757.XSHE,0.000333122
20230908,000758.XSHE,0
20230908,000759.XSHE,0
20230908,000761.XSHE,0
20230908,000762.XSHE,0.001402299
20230908,000766.XSHE,0.000134844
20230908,000767.XSHE,0
20230908,000768.XSHE,0.000406452
20230908,000776.XSHE,0.000286758
20230908,000777.XSHE,0.001080463
20230908,000778.XSHE,0
20230908,000779.XSHE,1.17E-06
20230908,000782.XSHE,0
20230908,000783.XSHE,0
20230908,000785.XSHE,0
20230908,000786.XSHE,0
20230908,000788.XSHE,1.28E-06
20230908,000789.XSHE,4.57E-05
20230908,000790.XSHE,0.000955468
20230908,000791.XSHE,0
20230908,000792.XSHE,0.000126376
20230908,000793.XSHE,0.00047272
20230908,000795.XSHE,0.00082044
20230908,000796.XSHE,0
20230908,000797.XSHE,0
20230908,000798.XSHE,0
20230908,000799.XSHE,0
20230908,000800.XSHE,0
20230908,000801.XSHE,0.000929976
20230908,000802.XSHE,0
20230908,000803.XSHE,0
20230908,000807.XSHE,0
20230908,000809.XSHE,0
20230908,000810.XSHE,0.000127753
20230908,000811.XSHE,0
20230908,000812.XSHE,0.000136411
20230908,000813.XSHE,3.33E-05
20230908,000815.XSHE,0.000521342
20230908,000816.XSHE,0
20230908,000818.XSHE,0
20230908,000819.XSHE,0.000250832
20230908,000820.XSHE,0.000479604
20230908,000821.XSHE,0.000717097
20230908,000822.XSHE,0.000481542
20230908,000823.XSHE,0
20230908,000825.XSHE,0.000134375
20230908,000826.XSHE,0
20230908,000828.XSHE,0.000455664
20230908,000829.XSHE,5.25E-06
20230908,000830.XSHE,0.000387796
20230908,000831.XSHE,0.000477096
20230908,000833.XSHE,0
20230908,000836.XSHE,0
20230908,000837.XSHE,8.76E-05
20230908,000838.XSHE,0.000336593
20230908,000839.XSHE,0
20230908,000848.XSHE,0.0002896
20230908,000850.XSHE,0.000790016
20230908,000851.XSHE,0.000663189
20230908,000852.XSHE,0
20230908,000856.XSHE,0
20230908,000858.XSHE,0
20230908,000859.XSHE,0
20230908,000860.XSHE,0.000787977
20230908,000861.XSHE,0
20230908,000862.XSHE,9.55E-05
20230908,000863.XSHE,0.000214483
20230908,000868.XSHE,0.000253449
20230908,000869.XSHE,0.000227685
20230908,000875.XSHE,0.00030421
20230908,000876.XSHE,0.000133935
20230908,000877.XSHE,0.000276601
20230908,000878.XSHE,0.00044856
20230908,000880.XSHE,0
20230908,000881.XSHE,0.000252404
20230908,000882.XSHE,0
20230908,000883.XSHE,0
20230908,000885.XSHE,0
20230908,000886.XSHE,0
20230908,000887.XSHE,7.54E-05
20230908,000888.XSHE,0
20230908,000889.XSHE,0.000775126
20230908,000890.XSHE,0.00012666
20230908,000892.XSHE,0
20230908,000893.XSHE,0.00011658
20230908,000895.XSHE,0
20230908,000897.XSHE,0
20230908,000898.XSHE,0.000450547
20230908,000899.XSHE,4.03E-05
20230908,000900.XSHE,0
20230908,000901.XSHE,0
20230908,000902.XSHE,0
20230908,000903.XSHE,0.000297405
20230908,000905.XSHE,0
20230908,000906.XSHE,0
20230908,000908.XSHE,0.000517347
20230908,000909.XSHE,0
20230908,000910.XSHE,0
20230908,000911.XSHE,0.000579295
20230908,000912.XSHE,0
20230908,000913.XSHE,0
20230908,000915.XSHE,0.000354094
20230908,000917.XSHE,0
20230908,000919.XSHE,0.000615085
20230908,000920.XSHE,0
20230908,000921.XSHE,0
20230908,000922.XSHE,0.000260153
20230908,000923.XSHE,0
20230908,000925.XSHE,5.27E-07
20230908,000926.XSHE,0
20230908,000927.XSHE,0
20230908,000928.XSHE,0
20230908,000929.XSHE,9.97E-05
20230908,000930.XSHE,0.000630209
20230908,000931.XSHE,0
20230908,000932.XSHE,0
20230908,000933.XSHE,0
20230908,000935.XSHE,0
20230908,000936.XSHE,0.000273585
20230908,000937.XSHE,0
20230908,000938.XSHE,0
20230908,000948.XSHE,0.000259364
20230908,000949.XSHE,0.000270508
20230908,000950.XSHE,0
20230908,000951.XSHE,0.000244867
20230908,000952.XSHE,0
20230908,000953.XSHE,0.000207219
20230908,000955.XSHE,6.59E-05
20230908,000957.XSHE,0
20230908,000958.XSHE,0
20230908,000959.XSHE,0
20230908,000960.XSHE,0
20230908,000961.XSHE,0.000101132
20230908,000962.XSHE,0.000523092
20230908,000963.XSHE,0
20230908,000965.XSHE,0.000383772
20230908,000966.XSHE,0
20230908,000967.XSHE,4.34E-05
20230908,000968.XSHE,0.000345929
20230908,000969.XSHE,0.000208151
20230908,000970.XSHE,0.000706744
20230908,000971.XSHE,0.000256107
20230908,000972.XSHE,0
20230908,000973.XSHE,0
20230908,000975.XSHE,0
20230908,000976.XSHE,0.000452959
20230908,000977.XSHE,0.000501826
20230908,000978.XSHE,0
20230908,000980.XSHE,1.05E-05
20230908,000981.XSHE,0
20230908,000982.XSHE,6.57E-05
20230908,000983.XSHE,0.000354797
20230908,000985.XSHE,0.000507105
20230908,000987.XSHE,0
20230908,000988.XSHE,0
20230908,000989.XSHE,5.85E-05
20230908,000990.XSHE,0
20230908,000993.XSHE,0
20230908,000995.XSHE,0
20230908,000996.XSHE,0
20230908,000997.XSHE,0.000237904
20230908,000998.XSHE,0
20230908,000999.XSHE,1.52E-05
20230908,001201.XSHE,0.000648655
20230908,001202.XSHE,4.03E-05
20230908,001203.XSHE,0
20230908,001205.XSHE,0.000290302
20230908,001206.XSHE,0
20230908,001207.XSHE,0.000524341
20230908,001208.XSHE,0
20230908,001209.XSHE,0
20230908,001210.XSHE,0.000599884
20230908,001211.XSHE,0.000858732
20230908,001212.XSHE,1.65E-05
20230908,001213.XSHE,0.000173268
20230908,001215.XSHE,0
20230908,001216.XSHE,0
20230908,001217.XSHE,0
20230908,001218.XSHE,0.000881893
20230908,001219.XSHE,8.41E-05
20230908,001222.XSHE,0.000288451
20230908,001223.XSHE,0
20230908,001225.XSHE,4.04E-05
20230908,001226.XSHE,3.93E-05
20230908,001227.XSHE,0
20230908,001228.XSHE,0
20230908,001229.XSHE,0.000314073
20230908,001230.XSHE,0
20230908,001231.XSHE,0.000474196
20230908,001234.XSHE,0
20230908,001236.XSHE,0.000599448
20230908,001238.XSHE,4.77E-05
20230908,001255.XSHE,0
20230908,001256.XSHE,0.000731876
20230908,001258.XSHE,3.06E-05
20230908,001259.XSHE,0.000221831
20230908,001260.XSHE,0
20230908,001266.XSHE,0.000871184
20230908,001267.XSHE,0
20230908,001268.XSHE,0
20230908,001269.XSHE,0
20230908,001270.XSHE,0
20230908,001278.XSHE,0
20230908,001282.XSHE,0
20230908,001283.XSHE,0
20230908,001286.XSHE,0
20230908,001287.XSHE,0
20230908,001288.XSHE,0.000568307
20230908,001289.XSHE,0.000812329
20230908,001296.XSHE,0.000666368
20230908,001298.XSHE,2.88E-05
20230908,001299.XSHE,0.000231715
20230908,001300.XSHE,0
20230908,001301.XSHE,0.000544338
20230908,001308.XSHE,0.000680414
20230908,001309.XSHE,0.000758757
20230908,001311.XSHE,0
20230908,001313.XSHE,0.000763435
20230908,001314.XSHE,0
20230908,001316.XSHE,0.00035901
20230908,001317.XSHE,0.000379968
20230908,001318.XSHE,0.000930034
20230908,001319.XSHE,0.000516431
20230908,001322.XSHE,0
20230908,001323.XSHE,0
20230908,001324.XSHE,0
20230908,001328.XSHE,0.000516286
20230908,001330.XSHE,7.82E-05
20230908,001331.XSHE,0
20230908,001332.XSHE,0
20230908,001333.XSHE,0
20230908,001336.XSHE,0.00057076
20230908,001337.XSHE,0.000259194
20230908,001338.XSHE,0.0011866
20230908,001339.XSHE,0.00083176
20230908,001360.XSHE,0
20230908,001366.XSHE,9.53E-05
20230908,001367.XSHE,0.000593197
20230908,001368.XSHE,0
20230908,001373.XSHE,0
20230908,001380.XSHE,0
20230908,001696.XSHE,0
20230908,001872.XSHE,0
20230908,001896.XSHE,0.001040887
20230908,001914.XSHE,0
20230908,001965.XSHE,0
20230908,001979.XSHE,0
20230908,002001.XSHE,0
20230908,002002.XSHE,0
20230908,002003.XSHE,0.00038407
20230908,002004.XSHE,0
20230908,002005.XSHE,0
20230908,002006.XSHE,0
20230908,002007.XSHE,0
20230908,002008.XSHE,0
20230908,002009.XSHE,0
20230908,002010.XSHE,0
20230908,002011.XSHE,0
20230908,002012.XSHE,0.000303919
20230908,002014.XSHE,0
20230908,002015.XSHE,0
20230908,002016.XSHE,0
20230908,002017.XSHE,0
20230908,002019.XSHE,0.000536262
20230908,002020.XSHE,0.000367939
20230908,002021.XSHE,9.51E-05
20230908,002022.XSHE,0.000781513
20230908,002023.XSHE,0
20230908,002024.XSHE,0
20230908,002025.XSHE,0.000313919
20230908,002026.XSHE,0.000342099
20230908,002027.XSHE,0
20230908,002028.XSHE,3.95E-05
20230908,002029.XSHE,0
20230908,002030.XSHE,2.81E-05
20230908,002031.XSHE,0
20230908,002032.XSHE,0
20230908,002033.XSHE,0.000271984
20230908,002034.XSHE,3.27E-05
20230908,002035.XSHE,0
20230908,002036.XSHE,0
20230908,002037.XSHE,0
20230908,002038.XSHE,0
20230908,002039.XSHE,0
20230908,002040.XSHE,0
20230908,002041.XSHE,0.000232111
20230908,002042.XSHE,0
20230908,002043.XSHE,0
20230908,002044.XSHE,0.000964679
20230908,002045.XSHE,0
20230908,002046.XSHE,0.000664335
20230908,002047.XSHE,0.000430016
20230908,002048.XSHE,0
20230908,002049.XSHE,0.000319036
20230908,002050.XSHE,0.000520591
20230908,002051.XSHE,0.000174814
20230908,002052.XSHE,0
20230908,002053.XSHE,0.000242762
20230908,002054.XSHE,0
20230908,002055.XSHE,0.000766394
20230908,002056.XSHE,0.000221635
20230908,002057.XSHE,0.000284386
20230908,002058.XSHE,0
20230908,002059.XSHE,0.000745249
20230908,002060.XSHE,0.000195182
20230908,002061.XSHE,0
20230908,002062.XSHE,0.00026778
20230908,002063.XSHE,0.000704166
20230908,002064.XSHE,0
20230908,002065.XSHE,0.000380807
20230908,002066.XSHE,0
20230908,002067.XSHE,0
20230908,002068.XSHE,0
20230908,002069.XSHE,0.000700232
20230908,002072.XSHE,0
20230908,002073.XSHE,0.000320563
20230908,002074.XSHE,0
20230908,002075.XSHE,0
20230908,002076.XSHE,0
20230908,002077.XSHE,0
20230908,002078.XSHE,0
20230908,002079.XSHE,0.00088809
20230908,002080.XSHE,0
20230908,002081.XSHE,0.000526883
20230908,002082.XSHE,0.000119648
20230908,002083.XSHE,1.76E-05
20230908,002084.XSHE,0.000547162
20230908,002085.XSHE,0.000242777
20230908,002086.XSHE,3.74E-05
20230908,002087.XSHE,0
20230908,002088.XSHE,0.000514253
20230908,002089.XSHE,0.0002377
20230908,002090.XSHE,0
20230908,002091.XSHE,0
20230908,002092.XSHE,0
20230908,002093.XSHE,0.000527964
20230908,002094.XSHE,0
20230908,002095.XSHE,0
20230908,002096.XSHE,0
20230908,002097.XSHE,0.001011079
20230908,002098.XSHE,0
20230908,002099.XSHE,0
20230908,002100.XSHE,8.43E-05
20230908,002101.XSHE,0.000381985
20230908,002102.XSHE,6.41E-05
20230908,002103.XSHE,0.000172436
20230908,002104.XSHE,0.000272102
20230908,002105.XSHE,0.00038973
20230908,002106.XSHE,0
20230908,002107.XSHE,0
20230908,002108.XSHE,0.00010771
20230908,002109.XSHE,0
20230908,002110.XSHE,0
20230908,002111.XSHE,0.00138774
20230908,002112.XSHE,0.000207477
20230908,002114.XSHE,7.42E-05
20230908,002115.XSHE,0
20230908,002116.XSHE,0
20230908,002117.XSHE,0
20230908,002119.XSHE,0
20230908,002120.XSHE,0.000467451
20230908,002121.XSHE,0
20230908,002122.XSHE,0.000183971
20230908,002123.XSHE,0.000761097
20230908,002124.XSHE,0.000539662
20230908,002125.XSHE,0
20230908,002126.XSHE,0
20230908,002127.XSHE,1.62E-05
20230908,002128.XSHE,0
20230908,002129.XSHE,0
20230908,002130.XSHE,0
20230908,002131.XSHE,0
20230908,002132.XSHE,0
20230908,002133.XSHE,0.000231753
20230908,002134.XSHE,0.000218288
20230908,002135.XSHE,0.001066592
20230908,002136.XSHE,7.59E-07
20230908,002137.XSHE,0.000706498
20230908,002138.XSHE,0
20230908,002139.XSHE,0.000105835
20230908,002140.XSHE,0
20230908,002141.XSHE,0.000215755
20230908,002142.XSHE,0
20230908,002144.XSHE,0.000260143
20230908,002145.XSHE,0.000444054
20230908,002146.XSHE,0
20230908,002148.XSHE,0.000820664
20230908,002149.XSHE,3.89E-05
20230908,002150.XSHE,0.00011121
20230908,002151.XSHE,0
20230908,002152.XSHE,0
20230908,002153.XSHE,0.000150422
20230908,002154.XSHE,0
20230908,002155.XSHE,0
20230908,002156.XSHE,0.000395139
20230908,002157.XSHE,0.000160643
20230908,002158.XSHE,9.90E-05
20230908,002159.XSHE,0
20230908,002160.XSHE,0
20230908,002161.XSHE,0.000542428
20230908,002162.XSHE,0
20230908,002163.XSHE,0.000163999
20230908,002164.XSHE,0
20230908,002165.XSHE,0
20230908,002166.XSHE,0.000222862
20230908,002167.XSHE,0
20230908,002168.XSHE,0
20230908,002169.XSHE,0.000297921
20230908,002170.XSHE,1.29E-05
20230908,002171.XSHE,0.000262563
20230908,002172.XSHE,0
20230908,002173.XSHE,0
20230908,002174.XSHE,0
20230908,002175.XSHE,0
20230908,002176.XSHE,0
20230908,002177.XSHE,0.000433827
20230908,002178.XSHE,0.000798726
20230908,002179.XSHE,0
20230908,002180.XSHE,0.000289354
20230908,002181.XSHE,0
20230908,002182.XSHE,0.000622564
20230908,002183.XSHE,0.00016296
20230908,002184.XSHE,0.000186713
20230908,002185.XSHE,3.89E-05
20230908,002186.XSHE,0
20230908,002187.XSHE,0.000251128
20230908,002188.XSHE,0
20230908,002189.XSHE,0.001025458
20230908,002190.XSHE,0.000528215
20230908,002191.XSHE,0
20230908,002192.XSHE,0
20230908,002193.XSHE,0.001023774
20230908,002194.XSHE,0.000106748
20230908,002195.XSHE,0
20230908,002196.XSHE,0.000339728
20230908,002197.XSHE,0.000589039
20230908,002198.XSHE,0.000320672
20230908,002199.XSHE,0
20230908,002200.XSHE,0
20230908,002201.XSHE,0.000535435
20230908,002202.XSHE,0
20230908,002203.XSHE,0
20230908,002204.XSHE,0
20230908,002205.XSHE,8.18E-05
20230908,002206.XSHE,0.00066048
20230908,002207.XSHE,0
20230908,002208.XSHE,0
20230908,002209.XSHE,0.000646464
20230908,002210.XSHE,0
20230908,002211.XSHE,0.000319967
20230908,002212.XSHE,3.39E-05
20230908,002213.XSHE,0
20230908,002214.XSHE,0.000453639
20230908,002215.XSHE,0
20230908,002216.XSHE,0.000466205
20230908,002217.XSHE,0
20230908,002218.XSHE,0.000478444
20230908,002219.XSHE,0
20230908,002221.XSHE,0
20230908,002222.XSHE,0
20230908,002223.XSHE,0.001266395
20230908,002224.XSHE,0
20230908,002225.XSHE,0
20230908,002226.XSHE,0.000186352
20230908,002227.XSHE,0.000830618
20230908,002228.XSHE,0
20230908,002229.XSHE,0.000370867
20230908,002230.XSHE,0.000544088
20230908,002231.XSHE,0.000155813
20230908,002232.XSHE,0.000430811
20230908,002233.XSHE,0.000429974
20230908,002234.XSHE,0.000620801
20230908,002235.XSHE,0.000363055
20230908,002236.XSHE,0
20230908,002237.XSHE,0
20230908,002238.XSHE,0.000860671
20230908,002239.XSHE,0.000928312
20230908,002240.XSHE,0.000510555
20230908,002241.XSHE,0
20230908,002242.XSHE,0.000435976
20230908,002243.XSHE,0
20230908,002244.XSHE,0
20230908,002245.XSHE,0
20230908,002246.XSHE,0
20230908,002247.XSHE,0.000490396
20230908,002248.XSHE,0
20230908,002249.XSHE,0.000264539
20230908,002250.XSHE,0.000257776
20230908,002251.XSHE,0.00057089
20230908,002252.XSHE,0.000256875
20230908,002253.XSHE,0
20230908,002254.XSHE,0
20230908,002255.XSHE,0.000536582
20230908,002256.XSHE,0.000213591
20230908,002258.XSHE,0
20230908,002259.XSHE,0.000118637
20230908,002261.XSHE,0.000469801
20230908,002262.XSHE,0
20230908,002263.XSHE,0.000593836
20230908,002264.XSHE,0
20230908,002265.XSHE,0
20230908,002266.XSHE,0.000207831
20230908,002267.XSHE,0.000222483
20230908,002268.XSHE,0
20230908,002269.XSHE,0
20230908,002270.XSHE,0.000418117
20230908,002271.XSHE,0
20230908,002272.XSHE,6.29E-05
20230908,002273.XSHE,0.000279442
20230908,002274.XSHE,0.000254051
20230908,002275.XSHE,0
20230908,002276.XSHE,0
20230908,002277.XSHE,0.000360877
20230908,002278.XSHE,0
20230908,002279.XSHE,0
20230908,002280.XSHE,0.000564556
20230908,002281.XSHE,0
20230908,002282.XSHE,0.001040996
20230908,002283.XSHE,0
20230908,002284.XSHE,2.47E-05
20230908,002285.XSHE,0
20230908,002286.XSHE,1.30E-05
20230908,002287.XSHE,0
20230908,002288.XSHE,0
20230908,002289.XSHE,0
20230908,002290.XSHE,0.000592097
20230908,002291.XSHE,0.000120597
20230908,002292.XSHE,0.000371168
20230908,002293.XSHE,0
20230908,002294.XSHE,0
20230908,002295.XSHE,0.00018386
20230908,002296.XSHE,0
20230908,002297.XSHE,0.000615187
20230908,002298.XSHE,0.000592088
20230908,002299.XSHE,0
20230908,002300.XSHE,0
20230908,002301.XSHE,0
20230908,002302.XSHE,0
20230908,002303.XSHE,0
20230908,002304.XSHE,0
20230908,002305.XSHE,0.000714901
20230908,002306.XSHE,6.31E-05
20230908,002307.XSHE,0
20230908,002308.XSHE,0
20230908,002309.XSHE,0.000825999
20230908,002310.XSHE,0.000203574
20230908,002311.XSHE,0.00027946
20230908,002312.XSHE,0
20230908,002313.XSHE,0
20230908,002314.XSHE,9.89E-05
20230908,002315.XSHE,1.04E-05
20230908,002316.XSHE,5.14E-05
20230908,002317.XSHE,0
20230908,002318.XSHE,8.27E-05
20230908,002319.XSHE,0.000353678
20230908,002320.XSHE,0
20230908,002321.XSHE,0.000925269
20230908,002322.XSHE,0.000267029
20230908,002323.XSHE,0.000817001
20230908,002324.XSHE,0
20230908,002325.XSHE,0
20230908,002326.XSHE,0.000455158
20230908,002327.XSHE,0
20230908,002328.XSHE,0.000101316
20230908,002329.XSHE,0.000123003
20230908,002330.XSHE,0
20230908,002331.XSHE,0.001726135
20230908,002332.XSHE,0
20230908,002333.XSHE,0.000244804
20230908,002334.XSHE,0
20230908,002335.XSHE,0.00079693
20230908,002336.XSHE,0
20230908,002337.XSHE,0.000240819
20230908,002338.XSHE,0
20230908,002339.XSHE,0
20230908,002340.XSHE,0
20230908,002341.XSHE,0.000363453
20230908,002342.XSHE,0
20230908,002343.XSHE,0
20230908,002344.XSHE,0.001060461
20230908,002345.XSHE,0
20230908,002346.XSHE,0.000882658
20230908,002347.XSHE,6.33E-05
20230908,002348.XSHE,0
20230908,002349.XSHE,0.000385991
20230908,002350.XSHE,0
20230908,002351.XSHE,0
20230908,002352.XSHE,0
20230908,002353.XSHE,0.000369522
20230908,002354.XSHE,0.000554257
20230908,002355.XSHE,0.000167375
20230908,002356.XSHE,0
20230908,002357.XSHE,0.000503666
20230908,002358.XSHE,0
20230908,002360.XSHE,0.000399559
20230908,002361.XSHE,0.000207674
20230908,002362.XSHE,0
20230908,002363.XSHE,0
20230908,002364.XSHE,0.000569852
20230908,002365.XSHE,0.000647245
20230908,002366.XSHE,0
20230908,002367.XSHE,0.000373425
20230908,002368.XSHE,0.000354739
20230908,002369.XSHE,0.000545921
20230908,002370.XSHE,0
20230908,002371.XSHE,0.000164823
20230908,002372.XSHE,0
20230908,002373.XSHE,0
20230908,002374.XSHE,0
20230908,002375.XSHE,0.000132975
20230908,002376.XSHE,0.000369799
20230908,002377.XSHE,3.75E-05
20230908,002378.XSHE,0.000233645
20230908,002379.XSHE,0
20230908,002380.XSHE,0
20230908,002381.XSHE,0
20230908,002382.XSHE,0.000898342
20230908,002383.XSHE,0
20230908,002384.XSHE,0.000152453
20230908,002385.XSHE,9.31E-06
20230908,002386.XSHE,0.000173094
20230908,002387.XSHE,3.13E-05
20230908,002388.XSHE,0
20230908,002389.XSHE,0.00069564
20230908,002390.XSHE,0.000556926
20230908,002391.XSHE,0
20230908,002392.XSHE,0
20230908,002393.XSHE,0
20230908,002394.XSHE,0
20230908,002395.XSHE,0
20230908,002396.XSHE,0
20230908,002397.XSHE,0.000516107
20230908,002398.XSHE,0.000765428
20230908,002399.XSHE,0.000659831
20230908,002400.XSHE,0
20230908,002401.XSHE,0
20230908,002402.XSHE,0.000311183
20230908,002403.XSHE,0
20230908,002404.XSHE,0
20230908,002405.XSHE,0.000575667
20230908,002406.XSHE,0.000216935
20230908,002407.XSHE,0
20230908,002408.XSHE,0
20230908,002409.XSHE,0.000279043
20230908,002410.XSHE,0.000481665
20230908,002412.XSHE,0.000184659
20230908,002413.XSHE,0.00055424
20230908,002414.XSHE,0.000470307
20230908,002415.XSHE,0
20230908,002416.XSHE,0
20230908,002418.XSHE,0.000336682
20230908,002419.XSHE,0
20230908,002420.XSHE,0.000329663
20230908,002421.XSHE,0.000651824
20230908,002422.XSHE,0.000998211
20230908,002423.XSHE,0.000119567
20230908,002424.XSHE,0
20230908,002425.XSHE,0
20230908,002426.XSHE,0.000579029
20230908,002427.XSHE,0.000700286
20230908,002428.XSHE,0.00015661
20230908,002429.XSHE,0
20230908,002430.XSHE,0
20230908,002431.XSHE,0
20230908,002432.XSHE,0
20230908,002433.XSHE,0
20230908,002434.XSHE,0
20230908,002435.XSHE,0.000426786
20230908,002436.XSHE,0.000232893
20230908,002437.XSHE,0
20230908,002438.XSHE,0.000150383
20230908,002439.XSHE,0.000132037
20230908,002440.XSHE,0
20230908,002441.XSHE,4.44E-05
20230908,002442.XSHE,0
20230908,002443.XSHE,0
20230908,002444.XSHE,0
20230908,002445.XSHE,0.000367821
20230908,002446.XSHE,0.000326733
20230908,002448.XSHE,0
20230908,002449.XSHE,0
20230908,002451.XSHE,0
20230908,002452.XSHE,0
20230908,002453.XSHE,0.000374498
20230908,002454.XSHE,0.0004
20230908,002455.XSHE,0.000288949
20230908,002456.XSHE,0.000612108
20230908,002457.XSHE,0
20230908,002458.XSHE,0
20230908,002459.XSHE,0
20230908,002460.XSHE,0.000156786
20230908,002461.XSHE,0
20230908,002462.XSHE,0.000364539
20230908,002463.XSHE,0
20230908,002465.XSHE,4.13E-05
20230908,002466.XSHE,0
20230908,002467.XSHE,0
20230908,002468.XSHE,0.000117842
20230908,002469.XSHE,2.40E-05
20230908,002470.XSHE,0
20230908,002471.XSHE,0
20230908,002472.XSHE,0
20230908,002474.XSHE,3.42E-05
20230908,002475.XSHE,0
20230908,002476.XSHE,0.000572925
20230908,002478.XSHE,0
20230908,002479.XSHE,0
20230908,002480.XSHE,0
20230908,002481.XSHE,0
20230908,002482.XSHE,0
20230908,002483.XSHE,0.000532197
20230908,002484.XSHE,0.000568282
20230908,002485.XSHE,0.000382348
20230908,002486.XSHE,0
20230908,002487.XSHE,0
20230908,002488.XSHE,7.74E-05
20230908,002489.XSHE,0
20230908,002490.XSHE,0.000288102
20230908,002491.XSHE,0.000905356
20230908,002492.XSHE,0.000933802
20230908,002493.XSHE,0.000802022
20230908,002494.XSHE,0
20230908,002495.XSHE,6.20E-05
20230908,002496.XSHE,0
20230908,002497.XSHE,0.000488926
20230908,002498.XSHE,0.000247994
20230908,002500.XSHE,0
20230908,002501.XSHE,0.000465164
20230908,002502.XSHE,0
